 &plot nbnd=  50, nks=   141 /
   14.949   15.391   16.054   16.152   16.964   17.195   20.343   20.525   21.103   21.513
            0.350000  0.548482  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.209  -14.203  -14.184  -14.183  -14.172  -14.164
  -14.164  -14.158   -2.686   -2.623    3.566    4.316    4.356    5.265    5.524    5.578
    8.271   11.864   12.325   12.410   12.878   12.883   13.791   13.876   14.027   14.870
   14.966   15.259   16.017   16.306   16.843   17.074   20.511   20.725   21.195   21.589
            0.341666  0.562916  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.209  -14.203  -14.184  -14.183  -14.172  -14.164
  -14.164  -14.158   -2.669   -2.637    3.574    4.312    4.343    5.330    5.464    5.554
    8.254   12.099   12.323   12.389   12.788   12.815   13.861   13.888   13.976   14.895
   14.988   15.130   15.994   16.476   16.728   16.969   20.649   20.910   21.203   21.577
            0.333333  0.577350  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.209  -14.203  -14.184  -14.184  -14.172  -14.164
  -14.164  -14.158   -2.652   -2.652    3.576    4.325    4.325    5.397    5.397    5.547
    8.248   12.270   12.270   12.352   12.770   12.770   13.901   13.901   13.932   14.967
   14.967   15.053   15.985   16.622   16.622   16.911   20.722   21.066   21.066   21.660
            0.316666  0.548482  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.209  -14.203  -14.184  -14.183  -14.172  -14.164
  -14.164  -14.158   -2.689   -2.621    3.572    4.276    4.394    5.249    5.541    5.575
    8.270   12.079   12.115   12.397   12.695   13.074   13.765   13.950   14.010   14.724
   15.132   15.193   16.027   16.453   16.570   17.203   20.328   21.081   21.083   21.453
            0.300000  0.519615  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.177  -35.170
  -35.169  -35.169  -14.214  -14.209  -14.208  -14.203  -14.184  -14.183  -14.172  -14.165
  -14.163  -14.158   -2.734   -2.592    3.572    4.223    4.505    5.087    5.650    5.697
    8.332   11.851   11.876   12.303   12.587   13.502   13.589   14.081   14.110   14.479
   15.250   15.361   16.176   16.392   16.413   17.671   19.731   20.578   21.180   21.328
            0.283333  0.490747  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.168  -14.214  -14.210  -14.208  -14.203  -14.184  -14.183  -14.172  -14.165
  -14.163  -14.157   -2.788   -2.568    3.590    4.179    4.637    4.924    5.761    5.863
    8.428   11.622   11.641   12.158   12.444   13.401   13.773   14.217   14.235   14.431
   15.360   15.385   16.278   16.296   16.612   18.169   19.169   19.986   20.954   21.007
            0.266666  0.461880  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.168  -14.214  -14.210  -14.207  -14.203  -14.185  -14.183  -14.172  -14.166
  -14.163  -14.157   -2.848   -2.550    3.633    4.154    4.682    4.864    5.896    6.039
    8.554   11.403   11.420   11.987   12.282   13.212   13.882   14.018   14.377   14.865
   15.260   15.533   16.250   16.341   16.915   18.664   18.752   19.394   20.491   20.610
            0.250000  0.433012  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.170
  -35.169  -35.168  -14.214  -14.210  -14.207  -14.203  -14.185  -14.183  -14.172  -14.167
  -14.163  -14.157   -2.915   -2.538    3.704    4.155    4.530    5.015    6.049    6.222
    8.704   11.197   11.218   11.802   12.114   13.029   13.777   13.972   14.513   15.142
   15.265   15.704   16.308   16.397   16.980   18.686   18.841   19.074   20.083   20.168
            0.233333  0.404145  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.214  -14.211  -14.207  -14.204  -14.185  -14.184  -14.171  -14.168
  -14.163  -14.157   -2.987   -2.532    3.803    4.186    4.362    5.201    6.215    6.412
    8.873   11.008   11.039   11.609   11.947   12.857   13.584   13.981   14.591   15.081
   15.524   15.911   16.301   16.461   16.875   18.396   18.975   19.065   19.753   20.067
            0.216666  0.375277  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.214  -14.211  -14.207  -14.204  -14.185  -14.184  -14.171  -14.168
  -14.162  -14.157   -3.063   -2.533    3.918    4.211    4.248    5.398    6.389    6.607
    9.058   10.837   10.887   11.414   11.786   12.700   13.399   13.955   14.543   15.138
   15.691   15.933   16.104   16.528   16.925   18.208   18.685   19.036   19.750   19.948
            0.200000  0.346410  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.178  -35.177  -35.176  -35.171
  -35.169  -35.168  -14.214  -14.211  -14.207  -14.205  -14.186  -14.184  -14.171  -14.169
  -14.162  -14.157   -3.141   -2.541    3.949    4.181    4.343    5.601    6.569    6.802
    9.251   10.687   10.767   11.219   11.636   12.561   13.226   13.893   14.408   15.145
   15.600   15.843   16.242   16.316   17.047   18.136   18.543   18.658   19.377   20.241
            0.183333  0.317542  0.000000
  -68.283  -67.744  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.176  -35.171
  -35.170  -35.168  -14.214  -14.211  -14.207  -14.205  -14.186  -14.184  -14.172  -14.170
  -14.162  -14.157   -3.219   -2.553    3.830    4.338    4.471    5.806    6.748    6.997
    9.445   10.558   10.683   11.031   11.498   12.443   13.065   13.803   14.223   14.795
   15.669   15.906   15.997   16.311   17.145   17.810   18.287   18.820   18.971   19.916
            0.166666  0.288675  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.170  -35.168  -14.214  -14.211  -14.207  -14.206  -14.186  -14.185  -14.172  -14.171
  -14.162  -14.157   -3.295   -2.571    3.692    4.550    4.631    6.008    6.925    7.185
    9.628   10.449   10.626   10.870   11.375   12.351   12.917   13.691   13.943   14.427
   15.464   15.864   16.119   16.226   17.109   17.630   18.085   18.274   19.367   19.711
            0.150000  0.259807  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.170  -35.168  -14.214  -14.211  -14.207  -14.206  -14.187  -14.185  -14.172  -14.171
  -14.161  -14.157   -3.369   -2.591    3.562    4.793    4.820    6.205    7.094    7.364
    9.786   10.358   10.522   10.821   11.271   12.288   12.780   13.534   13.560   14.198
   15.037   15.877   16.030   16.291   16.914   17.650   17.730   18.135   19.137   20.179
            0.133333  0.230940  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.170  -35.168  -14.213  -14.211  -14.207  -14.207  -14.187  -14.185  -14.172  -14.172
  -14.161  -14.158   -3.438   -2.614    3.441    5.038    5.060    6.390    7.250    7.529
    9.907   10.274   10.349   10.918   11.191   12.255   12.654   13.091   13.409   14.046
   14.655   15.472   15.996   16.353   16.825   17.211   17.791   18.314   18.886   20.566
            0.116667  0.202072  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.170  -35.168  -14.213  -14.211  -14.207  -14.207  -14.187  -14.185  -14.173  -14.172
  -14.161  -14.158   -3.502   -2.637    3.334    5.281    5.349    6.559    7.390    7.676
    9.951   10.182   10.204   11.098   11.145   12.250   12.537   12.683   13.240   13.926
   14.337   15.027   15.694   16.319   16.700   16.998   17.984   18.549   18.752   20.517
            0.100000  0.173205  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.170  -35.168  -14.213  -14.211  -14.208  -14.208  -14.188  -14.186  -14.173  -14.173
  -14.160  -14.158   -3.559   -2.660    3.239    5.546    5.657    6.710    7.509    7.801
    9.795   10.056   10.240   11.144   11.325   12.202   12.417   12.426   13.065   13.826
   14.090   14.578   15.295   16.170   16.220   17.269   18.194   18.762   18.809   20.425
            0.083333  0.144337  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.175  -35.171
  -35.171  -35.168  -14.212  -14.211  -14.208  -14.208  -14.188  -14.186  -14.173  -14.173
  -14.160  -14.158   -3.609   -2.681    3.158    5.830    5.979    6.840    7.606    7.904
    9.541    9.879   10.370   11.187   11.573   11.989   12.316   12.444   12.906   13.741
   13.902   14.144   14.878   15.760   15.928   17.581   18.405   18.898   19.083   20.339
            0.066667  0.115470  0.000000
  -68.283  -67.745  -67.744  -35.694  -35.689  -35.689  -35.177  -35.177  -35.174  -35.171
  -35.171  -35.168  -14.212  -14.211  -14.208  -14.208  -14.188  -14.186  -14.173  -14.173
  -14.160  -14.159   -3.651   -2.700    3.091    6.125    6.309    6.951    7.678    7.981
